Iteration	avg_lambda[1]	avg_lambda[2]	avg_lambda[3]	avg_lambda[4]	avg_lambda[5]	avg_lambda[6]	avg_lambda[7]	avg_lambda[8]	avg_lambda[9]	avg_lambda[10]	avg_lambda[11]	avg_lambda[12]	avg_lambda[13]	avg_lambda[14]	avg_lambda[15]	avg_lambda[16]	avg_lambda[17]	avg_lambda[18]	avg_lambda[19]	avg_lambda[20]	avg_lambda[21]	avg_lambda[22]	avg_lambda[23]	avg_lambda[24]	avg_lambda[25]	avg_lambda[26]	avg_lambda[27]	avg_lambda[28]	avg_lambda[29]	avg_lambda[30]	avg_lambda[31]	avg_lambda[32]	avg_lambda[33]	avg_lambda[34]	avg_lambda[35]	avg_lambda[36]	avg_lambda[37]	avg_lambda[38]	avg_lambda[39]	avg_lambda[40]	avg_lambda[41]	avg_lambda[42]	avg_lambda[43]	avg_lambda[44]	avg_lambda[45]	avg_lambda[46]	avg_lambda[47]	avg_lambda[48]	avg_lambda[49]	avg_lambda[50]	avg_lambda[51]	avg_lambda[52]	avg_lambda[53]	avg_lambda[54]	avg_lambda[55]	avg_lambda[56]	avg_lambda[57]	avg_lambda[58]	avg_lambda[59]	avg_lambda[60]	avg_lambda[61]	avg_lambda[62]	avg_lambda[63]	avg_lambda[64]	avg_lambda[65]	avg_lambda[66]	avg_lambda[67]	avg_lambda[68]	avg_lambda[69]	avg_lambda[70]	avg_lambda[71]	avg_lambda[72]	avg_mu[1]	avg_mu[2]	avg_mu[3]	avg_mu[4]	avg_mu[5]	avg_mu[6]	avg_mu[7]	avg_mu[8]	avg_mu[9]	avg_mu[10]	avg_mu[11]	avg_mu[12]	avg_mu[13]	avg_mu[14]	avg_mu[15]	avg_mu[16]	avg_mu[17]	avg_mu[18]	avg_mu[19]	avg_mu[20]	avg_mu[21]	avg_mu[22]	avg_mu[23]	avg_mu[24]	avg_mu[25]	avg_mu[26]	avg_mu[27]	avg_mu[28]	avg_mu[29]	avg_mu[30]	avg_mu[31]	avg_mu[32]	avg_mu[33]	avg_mu[34]	avg_mu[35]	avg_mu[36]	avg_mu[37]	avg_mu[38]	avg_mu[39]	avg_mu[40]	avg_mu[41]	avg_mu[42]	avg_mu[43]	avg_mu[44]	avg_mu[45]	avg_mu[46]	avg_mu[47]	avg_mu[48]	avg_mu[49]	avg_mu[50]	avg_mu[51]	avg_mu[52]	avg_mu[53]	avg_mu[54]	avg_mu[55]	avg_mu[56]	avg_mu[57]	avg_mu[58]	avg_mu[59]	avg_mu[60]	avg_mu[61]	avg_mu[62]	avg_mu[63]	avg_mu[64]	avg_mu[65]	avg_mu[66]	avg_mu[67]	avg_mu[68]	avg_mu[69]	avg_mu[70]	avg_mu[71]	avg_mu[72]	num_shifts[1]	num_shifts[2]	num_shifts[3]	num_shifts[4]	num_shifts[5]	num_shifts[6]	num_shifts[7]	num_shifts[8]	num_shifts[9]	num_shifts[10]	num_shifts[11]	num_shifts[12]	num_shifts[13]	num_shifts[14]	num_shifts[15]	num_shifts[16]	num_shifts[17]	num_shifts[18]	num_shifts[19]	num_shifts[20]	num_shifts[21]	num_shifts[22]	num_shifts[23]	num_shifts[24]	num_shifts[25]	num_shifts[26]	num_shifts[27]	num_shifts[28]	num_shifts[29]	num_shifts[30]	num_shifts[31]	num_shifts[32]	num_shifts[33]	num_shifts[34]	num_shifts[35]	num_shifts[36]	num_shifts[37]	num_shifts[38]	num_shifts[39]	num_shifts[40]	num_shifts[41]	num_shifts[42]	num_shifts[43]	num_shifts[44]	num_shifts[45]	num_shifts[46]	num_shifts[47]	num_shifts[48]	num_shifts[49]	num_shifts[50]	num_shifts[51]	num_shifts[52]	num_shifts[53]	num_shifts[54]	num_shifts[55]	num_shifts[56]	num_shifts[57]	num_shifts[58]	num_shifts[59]	num_shifts[60]	num_shifts[61]	num_shifts[62]	num_shifts[63]	num_shifts[64]	num_shifts[65]	num_shifts[66]	num_shifts[67]	num_shifts[68]	num_shifts[69]	num_shifts[70]	num_shifts[71]	num_shifts[72]
940000	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	1.590754	-nan	0.08899379	0.08899379	0.08899379	0.08899379	0.08899379	0.08899379	0.08899379	0.08899379	0.08899379	0.08899379	0.08899379	0.08899379	0.08899379	0.08899379	0.08899379	0.08899379	0.2922807	0.4913942	0.2322617	0.2922807	0.2922807	0.2922807	0.2922807	0.2922807	0.2245581	0.2245581	0.2245581	0.2245581	0.2245581	0.2245581	0.2245581	0.2245581	0.2245581	0.2245581	0.2245581	0.2922807	0.2245581	0.2245581	0.2245581	0.2245581	0.2245581	0.2245581	0.2245581	0.2245581	0.2245581	0.2922807	0.2922807	0.2922807	0.2922807	0.2922807	0.2922807	0.2922807	0.2922807	0.2922807	0.2922807	0.08899379	0.08899379	0.08899379	0.08899379	0.08899379	0.08899379	0.08899379	0.08899379	0.08899379	1.438152	0.08899379	0.08899379	0.08899379	0.08899379	0.7642028	1.137548	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	0
941000	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	1.639789	-nan	0.05701659	0.05701659	0.05701659	0.05701659	0.05701659	0.05701659	0.05701659	0.05701659	0.05701659	0.05701659	0.05701659	0.05701659	0.05701659	0.05701659	0.05701659	0.05701659	1.460735	0.4847289	0.04260552	1.460735	1.460735	1.460735	1.460735	1.460735	0.04260552	0.04260552	0.04260552	0.04260552	0.04260552	0.04260552	0.04260552	0.04260552	0.04260552	0.04260552	0.04260552	1.460735	0.04260552	0.04260552	0.04260552	0.04260552	0.04260552	0.04260552	0.04260552	0.04260552	0.04260552	0.8076379	1.460735	1.460735	1.460735	1.460735	1.460735	1.460735	1.460735	1.460735	1.460735	0.05701659	0.05701659	0.05701659	0.05701659	0.05701659	0.05701659	0.05701659	0.05701659	0.05701659	0.07400719	0.05701659	0.05701659	0.05701659	0.05701659	0.1916249	0.5012222	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0
942000	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	1.650823	-nan	0.6670995	0.6670995	0.6670995	0.6670995	0.6670995	0.08107009	0.08107009	0.08107009	0.08107009	0.08107009	0.08107009	0.08107009	0.08107009	0.08107009	0.08107009	0.08107009	0.2180411	0.2149201	0.3684856	0.3074248	0.3074248	0.3074248	0.3074248	0.3074248	0.6112883	0.6112883	0.6112883	0.6112883	0.6112883	0.6112883	0.6112883	0.6112883	0.6112883	0.6112883	0.6112883	0.3074248	0.6112883	0.6112883	0.6112883	0.6112883	0.6112883	0.6112883	0.6112883	0.6112883	0.6112883	0.5066203	0.2612164	0.3074248	0.3074248	0.3074248	0.2480576	0.2149201	0.2149201	0.2149201	0.1080789	0.08107009	0.08107009	0.08107009	0.08107009	0.08107009	0.08107009	0.08107009	0.08107009	0.08107009	0.08468059	0.6670995	0.6670995	0.6670995	0.6670995	0.176275	0.09445478	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
943000	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	1.458506	-nan	0.04003575	0.04003575	0.04003575	0.04003575	0.04003575	0.3519713	0.3519713	0.3519713	0.3519713	0.3519713	0.3519713	0.3519713	0.3519713	0.3519713	0.3519713	0.3519713	0.664436	0.9910109	0.9408156	0.5492051	0.5492051	0.5492051	0.5492051	0.5492051	0.4565263	0.4565263	0.4565263	0.4565263	0.4565263	0.4565263	0.4565263	0.4565263	0.4565263	0.4565263	0.4565263	0.8261475	0.4565263	0.4565263	0.4565263	0.4565263	0.4565263	0.4565263	0.4565263	0.4565263	0.4565263	0.6283766	0.9910109	0.5492051	0.5492051	0.5492051	0.8223682	0.9910109	0.9910109	0.9910109	0.9910109	0.3519713	0.3519713	0.3519713	0.3519713	0.3519713	0.3519713	0.3519713	0.3519713	0.3519713	0.9437191	0.04003575	0.04003575	0.04003575	0.04003575	0.6335748	0.9910109	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
944000	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	1.386535	-nan	0.1847712	0.1847712	0.1847712	0.1847712	0.1847712	0.1847712	0.1847712	0.1847712	0.1847712	0.1847712	0.1847712	0.1847712	0.1847712	0.1847712	0.1847712	0.1847712	0.4597611	0.3458325	0.1126679	0.5166315	0.5166315	0.5166315	0.5166315	0.5166315	0.1126679	0.1126679	0.1126679	0.1126679	0.1126679	0.1126679	0.1126679	0.1126679	0.1126679	0.1126679	0.1126679	0.133515	0.1126679	0.1126679	0.1126679	0.1126679	0.1126679	0.1126679	0.1126679	0.1126679	0.1126679	0.1126679	0.1126679	0.5166315	0.5166315	0.5166315	0.4496582	0.1126679	0.1126679	0.1126679	0.1126679	0.1847712	0.1847712	0.1847712	0.1847712	0.1847712	0.1847712	0.1847712	0.1847712	0.1847712	0.1747997	0.1847712	0.1847712	0.1847712	0.1847712	0.3233604	0.1126679	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0
945000	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	1.633492	-nan	0.01784703	0.01784703	0.01784703	0.01784703	0.01784703	0.01784703	0.01784703	0.01784703	0.01784703	0.01784703	0.01784703	0.01784703	0.01784703	0.01784703	0.01784703	0.01784703	0.3380843	0.2845775	0.07910773	0.4865324	0.4865324	0.4865324	0.4865324	0.4865324	0.06701245	0.06701245	0.06701245	0.06701245	0.06701245	0.06701245	0.06701245	0.06701245	0.06701245	0.06701245	0.06701245	0.1831946	0.06701245	0.06701245	0.06701245	0.06701245	0.06701245	0.06701245	0.06701245	0.06701245	0.06701245	0.06701245	0.1090203	0.4865324	0.4865324	0.4865324	0.3369841	0.2845775	0.2845775	0.2845775	0.2845775	0.01784703	0.01784703	0.01784703	0.01784703	0.01784703	0.01784703	0.01784703	0.01784703	0.01784703	1.52323	0.01784703	0.01784703	0.01784703	0.01784703	0.01784703	0.2505924	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
946000	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	1.726609	-nan	0.06759544	0.06759544	0.06759544	0.06759544	0.06759544	0.08586108	0.08586108	0.08586108	0.08586108	0.08586108	0.08586108	0.08586108	0.08586108	0.08586108	0.08586108	0.08586108	0.4440851	0.2934296	0.307806	0.448986	0.448986	0.448986	0.448986	0.448986	0.3631582	0.3631582	0.3631582	0.3631582	0.3631582	0.3631582	0.3631582	0.3631582	0.3631582	0.3631582	0.3631582	0.4125536	0.3631582	0.3631582	0.3631582	0.3631582	0.3631582	0.3631582	0.3631582	0.3631582	0.3631582	0.3631582	0.3631582	0.448986	0.448986	0.448986	0.4216486	0.3631582	0.3631582	0.3631582	0.3631582	0.08586108	0.08586108	0.08586108	0.08586108	0.08586108	0.08586108	0.08586108	0.08586108	0.08586108	0.08586108	0.06759544	0.06759544	0.06759544	0.06759544	1.091671	0.2699186	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0
947000	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	1.615083	-nan	0.007283267	0.007283267	0.007283267	0.007283267	0.007283267	0.007283267	0.007283267	0.007283267	0.007283267	0.007283267	0.007283267	0.007283267	0.007283267	0.007283267	0.007283267	0.007283267	0.5438566	0.8097556	0.1879159	0.1921379	0.1921379	0.1921379	0.1921379	0.1921379	0.1095385	0.1095385	0.1095385	0.1095385	0.1095385	0.1095385	0.1095385	0.1095385	0.1095385	0.1095385	0.1095385	0.1921379	0.1095385	0.1095385	0.1095385	0.1095385	0.1095385	0.1095385	0.1095385	0.1095385	0.1095385	0.1095385	0.1921379	0.1921379	0.1921379	0.1921379	0.1921379	0.1921379	0.1921379	0.3543876	0.6278728	0.007283267	0.007283267	0.007283267	0.007283267	0.007283267	0.007283267	0.007283267	0.007283267	0.007283267	0.1274027	0.007283267	0.007283267	0.007283267	0.007283267	0.1821174	0.6278728	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0
948000	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	1.590615	-nan	0.1059703	0.1059703	0.1059703	0.1059703	0.1059703	0.0762885	0.0762885	0.0762885	0.0762885	0.0762885	0.0762885	0.0762885	0.0762885	0.0762885	0.0762885	0.0762885	0.2859971	0.4979024	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2859971	0.2384877	0.0762885	0.0762885	0.0762885	0.0762885	0.0762885	0.0762885	0.0762885	0.0762885	0.0762885	0.0762885	0.1059703	0.1059703	0.1059703	0.1059703	0.4052642	0.09722288	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
949000	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	1.472003	-nan	0.2677573	0.2677573	0.2677573	0.2677573	0.2677573	0.3763939	0.3763939	0.3763939	0.3763939	0.3763939	0.3763939	0.3763939	0.3763939	0.3763939	0.3763939	0.3763939	0.1399334	0.3446613	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.1399334	0.3763939	0.3763939	0.3763939	0.3763939	0.3763939	0.3763939	0.3763939	0.3763939	0.3763939	0.8168212	0.2677573	0.2677573	0.2677573	0.2677573	1.180776	0.8187014	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0
950000	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	1.407103	-nan	0.2777196	0.2777196	0.2777196	0.2777196	0.2777196	0.2777196	0.2777196	0.2777196	0.2777196	0.2777196	0.2777196	0.2777196	0.2777196	0.2777196	0.2777196	0.2777196	0.4656875	0.9736333	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.4656875	0.2777196	0.2777196	0.2777196	0.2777196	0.2777196	0.2777196	0.2777196	0.2777196	0.2777196	0.2777196	0.2777196	0.2777196	0.2777196	0.2777196	0.3011422	0.2848716	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
951000	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	1.408676	-nan	0.03627835	0.03627835	0.03627835	0.03627835	0.03627835	0.03627835	0.03627835	0.03627835	0.03627835	0.03627835	0.03627835	0.03627835	0.03627835	0.03627835	0.03627835	0.03627835	0.8313686	0.7040416	0.3280583	0.8313686	0.8313686	0.8313686	0.8313686	0.8313686	0.2600162	0.2600162	0.2600162	0.2600162	0.2600162	0.2600162	0.2600162	0.2600162	0.2600162	0.2600162	0.2600162	0.8313686	0.2600162	0.2600162	0.2600162	0.2600162	0.2600162	0.2600162	0.2600162	0.2600162	0.2600162	0.6033855	0.8313686	0.8313686	0.8313686	0.8313686	0.8313686	0.8313686	0.8313686	0.8313686	0.8313686	0.03627835	0.03627835	0.03627835	0.03627835	0.03627835	0.03627835	0.03627835	0.03627835	0.03627835	0.1356026	0.03627835	0.03627835	0.03627835	0.03627835	0.9207305	0.8688962	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	0
